recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,source_group,job_level,applicants_per_day,cost_per_day,cost_per_applicant,applicants_efficiency,efficiency_ratio,acceptance_efficiency,high_cost_flag,long_hire_flag,dept_efficiency,cost_index,source_success,is_efficient,high_acceptance,log1p_time_to_hire_days,log1p_cost_per_hire,process_efficiency,cost_intensity,engagement_score,complexity_flag,salary_fit,employer_brand_score,job_match_score,interview_experience
2574,Engineering,DevOps Engineer,18,11,2286.21,Linkedin,0.73,External,Mid,1.6363636363636365,207.83727272727273,127.01166666666668,1.5,0.0007154409242542,0.0003191661456534,0,0,4.35231518170497,0.4341818082537767,0.6457707203718048,1,1,2.4849066497880004,7.735088013156641,0.0,120.327,0.0,1,0.5,0.5,0.5,0.5
2575,Product,Product Analyst,98,20,3425.21,Recruiter,0.42,Agency,Mid,4.9,171.2605,34.95112244897959,4.666666666666667,0.0014301516836387,0.0001225844300261,0,0,2.3131147540983603,0.6471818840343647,0.6583210483210483,1,0,3.044522437723423,8.139209972977524,0.001,34.598,0.001,1,0.5,0.5,0.5,0.5
2576,Finance,Financial Analyst,77,13,3969.49,Linkedin,0.35,External,Mid,5.923076923076923,305.3453846153846,51.55181818181818,5.5,0.0014917747993514,8.815032905258545e-05,0,0,3.708497210280801,0.7655801514954003,0.6457707203718048,1,0,2.6390573296152584,8.286644791757608,0.0,50.891,0.001,1,0.5,0.5,0.5,0.5
2577,Engineering,DevOps Engineer,46,59,1305.28,Linkedin,0.41,External,Mid,0.7796610169491526,22.123389830508476,28.375652173913043,0.7666666666666667,0.0005968559703502,0.0003138683896255,0,1,0.8114485931992317,0.2478901022554751,0.6457707203718048,0,0,4.0943445622221,7.174938681956572,0.0,27.772,0.0,1,0.5,0.5,0.5,0.5
2578,Sales,Sales Representative,31,85,2763.43,Referral,0.31,Internal,Entry,0.3647058823529411,32.51094117647059,89.14290322580645,0.3604651162790697,0.000131928058353,0.0001121388496,0,1,0.5565853658536586,0.554493130981693,0.6462861610633307,0,0,4.454347296253507,7.9245897444228595,0.0,86.357,0.0,0,0.5,0.5,0.5,0.5
2579,Engineering,Data Engineer,85,89,2965.14,Linkedin,0.55,External,Mid,0.9550561797752808,33.3161797752809,34.884,0.9444444444444444,0.0003219862109594,0.0001854261767819,0,1,0.5379265954916255,0.5631196814490372,0.6457707203718048,0,0,4.499809670330265,7.995016723202257,0.0,34.478,0.0,1,0.5,0.5,0.5,0.5
2580,HR,Talent Acquisition,19,9,7439.21,Job Portal,0.89,External,Mid,2.111111111111111,826.5788888888889,391.53736842105263,1.9,0.0002837434845402,0.0001196202795351,1,0,5.08674575838755,1.4297376869288163,0.6534822167080231,0,1,2.302585092994046,8.914654353235248,0.0,371.96,0.0,1,0.5,0.5,0.5,0.5
2581,Engineering,DevOps Engineer,165,88,3102.41,Referral,0.54,Internal,Mid,1.875,35.25465909090909,18.80248484848485,1.853932584269663,0.0006041741181474,0.0001740021460264,0,1,0.5440393977131213,0.5891890875049096,0.6462861610633307,0,0,4.48863636973214,8.040256785916538,0.0,18.689,0.0,1,0.5,0.5,0.5,0.5
2582,Finance,Financial Analyst,19,19,5023.54,Linkedin,0.93,External,Mid,1.0,264.39684210526315,264.39684210526315,0.95,0.000199023194163,0.0001850915705716,0,0,2.537392828086864,0.9688706897468448,0.6457707203718048,1,1,2.995732273553991,8.522089186448468,0.0,251.177,0.0,1,0.5,0.5,0.5,0.5
2583,Sales,Account Executive,246,83,9789.09,Linkedin,0.78,External,Entry,2.963855421686747,117.94084337349398,39.79304878048781,2.9285714285714284,0.000302740365174,7.967240342019328e-05,1,1,0.5699970614163973,1.9642195255756725,0.6457707203718048,0,1,4.430816798843313,9.189125928536438,0.0,39.632,0.0,0,0.5,0.5,0.5,0.5
2584,Finance,Finance Manager,68,9,6687.53,Referral,0.7,Internal,Executive,7.555555555555555,743.0588888888889,98.3460294117647,6.8,0.0011296287159593,0.0001046567780962,1,0,5.356718192627824,1.289797991815078,0.6462861610633307,0,1,2.302585092994046,8.80814939803619,0.001,96.921,0.001,1,0.5,0.5,0.5,0.5
2585,Marketing,Social Media Manager,107,64,3358.44,Job Portal,0.56,External,Executive,1.671875,52.475625,31.387289719626168,1.646153846153846,0.0004976647893696,0.0001666944490748,0,1,0.7473605117139334,0.6265789035546838,0.6534822167080231,0,0,4.174387269895637,8.11952957240015,0.0,31.097,0.0,1,0.5,0.5,0.5,0.5
2586,Finance,Payroll Specialist,201,41,6591.48,Referral,0.92,Internal,Mid,4.902439024390244,160.76780487804876,32.793432835820894,4.785714285714286,0.0007436410917272,0.0001395529451738,1,0,1.1758649691134246,1.2712732005821656,0.6462861610633307,0,1,3.737669618283368,8.793684884472366,0.001,32.631,0.0,1,0.5,0.5,0.5,0.5
2587,Engineering,Data Engineer,34,63,2775.88,Job Portal,0.31,External,Mid,0.5396825396825397,44.0615873015873,81.6435294117647,0.53125,0.0001943485277298,0.0001116360807813,0,1,0.7599280475992805,0.5271766801367739,0.6534822167080231,0,0,4.1588830833596715,7.929083274273742,0.0,79.311,0.0,1,0.5,0.5,0.5,0.5
2588,Marketing,Marketing Specialist,243,74,2399.68,Referral,0.76,Internal,Mid,3.283783783783784,32.428108108108106,9.87522633744856,3.24,0.0013678556841327,0.0003165769698585,0,1,0.6463658479688073,0.4477045483266348,0.6462861610633307,0,1,4.31748811353631,7.783507309538061,0.001,9.835,0.001,1,0.5,0.5,0.5,0.5
2589,Finance,Financial Analyst,115,79,4197.4,Linkedin,0.71,External,Mid,1.4556962025316456,53.13164556962025,36.49913043478261,1.4375,0.0003467264201914,0.0001691120426829,0,1,0.6102590346031698,0.8095362698701327,0.6457707203718048,0,1,4.382026634673881,8.342458779309714,0.0,36.184,0.0,1,0.5,0.5,0.5,0.5
2590,Sales,Sales Representative,295,83,1874.43,Job Portal,0.5,External,Entry,3.5542168674698793,22.583493975903615,6.354,3.511904761904762,0.001895147708776,0.0002666055251329,0,1,0.5699970614163973,0.376111773957008,0.6534822167080231,0,0,4.430816798843313,7.536593245444975,0.001,6.333,0.001,0,0.5,0.5,0.5,0.5
2591,Marketing,Social Media Manager,274,58,4337.04,Linkedin,0.35,External,Executive,4.724137931034483,74.77655172413793,15.828613138686132,4.6440677966101696,0.0010890028517566,8.068159814109597e-05,0,1,0.8246736680981334,0.8091547765846065,0.6457707203718048,0,0,4.07753744390572,8.375177912183405,0.0,15.771,0.001,1,0.5,0.5,0.5,0.5
2592,HR,HR Manager,225,8,8674.87,Linkedin,0.48,External,Executive,28.125,1084.35875,38.55497777777778,25.0,0.0032417498187501,5.5325863573336155e-05,1,0,5.7225889781859935,1.6672185041433412,0.6457707203718048,0,0,2.1972245773362196,9.068300887970974,0.001,38.384,0.002,1,0.5,0.5,0.5,0.5
2593,Marketing,SEO Analyst,10,85,4850.5,Recruiter,0.35,Agency,Mid,0.1176470588235294,57.06470588235294,485.05,0.1162790697674418,2.4249625646404084e-05,7.214263629805215e-05,0,1,0.5627185029375499,0.9049502065518495,0.6583210483210483,0,0,4.454347296253507,8.487043214465354,0.0,440.955,0.0,1,0.5,0.5,0.5,0.5
2594,Marketing,Social Media Manager,295,18,2246.07,Recruiter,0.95,Agency,Executive,16.38888888888889,124.78166666666668,7.6137966101694925,15.526315789473683,0.0072934483077469,0.0004227727663134,0,0,2.6572818194273187,0.4190457706277524,0.6583210483210483,1,1,2.9444389791664403,7.717382424348071,0.007,7.588,0.005,1,0.5,0.5,0.5,0.5
2595,Engineering,Data Engineer,69,8,3052.6,Referral,0.31,Internal,Mid,8.625,381.575,44.24057971014493,7.666666666666667,0.0028245349751113,0.000101519517946,0,0,5.9844333748443335,0.5797295033594809,0.6462861610633307,1,0,2.1972245773362196,8.02407650143102,0.001,43.609,0.002,1,0.5,0.5,0.5,0.5
2596,Finance,Accountant,137,45,4610.87,Recruiter,0.59,Agency,Entry,3.0444444444444443,102.46377777777778,33.65598540145985,2.9782608695652173,0.0006601323203916,0.0001279307526014,0,0,1.0713436385255648,0.8892806262581834,0.6583210483210483,1,0,3.828641396489095,8.436388693654298,0.0,33.412,0.0,0,0.5,0.5,0.5,0.5
2597,Marketing,Social Media Manager,119,61,5336.28,Referral,0.81,Internal,Executive,1.9508196721311477,87.47999999999999,44.84268907563025,1.9193548387096775,0.0003655082124473,0.0001517626956052,1,1,0.784115946716258,0.9955814221664786,0.6462861610633307,0,1,4.127134385045092,8.582471438888808,0.0,44.469,0.0,1,0.5,0.5,0.5,0.5
2598,Marketing,Social Media Manager,237,86,6844.11,Linkedin,0.52,External,Executive,2.755813953488372,79.58267441860465,28.878101265822785,2.7241379310344827,0.0004025960070018,7.596663895832208e-05,1,1,0.5561752645312993,1.2768949094245088,0.6457707203718048,0,0,4.465908118654584,8.831289807717605,0.0,28.757,0.0,1,0.5,0.5,0.5,0.5
2599,Marketing,SEO Analyst,253,57,8642.82,Linkedin,0.49,External,Mid,4.43859649122807,151.62842105263158,34.16134387351779,4.362068965517241,0.0005134994124389,5.668789956292473e-05,1,1,0.8391416271875743,1.6124774238100108,0.6457707203718048,0,0,4.060443010546419,9.064599893717226,0.0,34.027,0.0,1,0.5,0.5,0.5,0.5
2600,Finance,Financial Analyst,112,70,2510.27,Referral,0.99,Internal,Mid,1.6,35.861,22.413125,1.5774647887323945,0.0006371278277524,0.0003942228434218,0,1,0.6887209104807201,0.4841460456870677,0.6462861610633307,0,1,4.2626798770413155,7.828543880258705,0.001,22.215,0.0,1,0.5,0.5,0.5,0.5
2601,Sales,Business Development Manager,79,42,7802.44,Job Portal,0.35,External,Executive,1.880952380952381,185.77238095238096,98.76506329113924,1.837209302325581,0.000241041435694,4.4852013983576473e-05,1,0,1.1264227642276423,1.5655903659209027,0.6534822167080231,0,0,3.7612001156935624,8.962319941095485,0.0,97.53,0.0,1,0.5,0.5,0.5,0.5
2602,Finance,Financial Analyst,36,29,6738.01,Job Portal,0.74,External,Mid,1.2413793103448276,232.3451724137931,187.16694444444445,1.2,0.0001842079638321,0.0001098084139955,1,0,1.66242978391898,1.299533873766535,0.6534822167080231,0,1,3.4011973816621555,8.815668308844804,0.0,182.108,0.0,1,0.5,0.5,0.5,0.5
2603,Sales,Business Development Manager,107,77,4166.73,Recruiter,0.72,Agency,Executive,1.3896103896103895,54.11337662337662,38.941401869158874,1.3717948717948718,0.000333421404364,0.000172755912691,0,1,0.6144124168514413,0.8360708118734143,0.6583210483210483,0,1,4.356708826689592,8.335126802064302,0.0,38.581,0.0,1,0.5,0.5,0.5,0.5
2604,Marketing,Marketing Specialist,102,68,2146.76,Recruiter,0.46,Agency,Mid,1.5,31.570000000000004,21.04666666666667,1.4782608695652173,0.0006984020560956,0.000214176630536,0,1,0.7033981286719373,0.4005176590902482,0.6583210483210483,0,0,4.23410650459726,7.672180717542712,0.0,20.842,0.0,1,0.5,0.5,0.5,0.5
2605,Finance,Finance Manager,193,21,7677.82,Referral,0.87,Internal,Executive,9.19047619047619,365.61047619047616,39.78145077720207,8.772727272727273,0.0011968604799274,0.0001132986578667,1,0,2.2957363682690675,1.4807913859852058,0.6462861610633307,0,1,3.091042453358316,8.946221168503655,0.001,39.576,0.001,1,0.5,0.5,0.5,0.5
2606,Finance,Accountant,207,64,2627.43,Referral,0.61,Internal,Entry,3.234375,41.05359375,12.692898550724635,3.1846153846153844,0.0012305349581308,0.0002320777041808,0,1,0.7532884958382877,0.5067422408026119,0.6462861610633307,0,0,4.174387269895637,7.874141988746432,0.001,12.632,0.001,0,0.5,0.5,0.5,0.5
2607,Finance,Financial Analyst,298,41,5176.54,Recruiter,0.75,Agency,Mid,7.268292682926829,126.2570731707317,17.370939597315434,7.095238095238095,0.0014038119807721,0.0001448564376132,0,0,1.1758649691134246,0.998379206755024,0.6583210483210483,1,1,3.737669618283368,8.552085318976255,0.001,17.313,0.001,1,0.5,0.5,0.5,0.5
2608,Marketing,Marketing Specialist,58,73,4574.61,Referral,0.44,Internal,Mid,0.7945205479452054,62.6658904109589,78.87258620689654,0.7837837837837838,0.0001736425412011,9.616204178240716e-05,0,1,0.6552201746533114,0.8534778403039185,0.6462861610633307,0,0,4.30406509320417,8.428495302154856,0.0,77.536,0.0,1,0.5,0.5,0.5,0.5
2609,Product,Product Manager,294,59,7293.95,Recruiter,0.32,Agency,Executive,4.983050847457627,123.62627118644068,24.809353741496597,4.9,0.0006830822483303,4.386596206965092e-05,1,1,0.784106696304529,1.3781672665478772,0.6583210483210483,0,0,4.0943445622221,8.894937606923802,0.0,24.725,0.0,1,0.5,0.5,0.5,0.5
2610,Marketing,Marketing Specialist,198,42,6196.53,Job Portal,0.4,External,Mid,4.714285714285714,147.53642857142856,31.295606060606055,4.604651162790698,0.0007606717053867,6.454184166918112e-05,1,0,1.1388350654688508,1.1560769206070989,0.6534822167080231,0,0,3.7612001156935624,8.731906104559187,0.0,31.138,0.0,1,0.5,0.5,0.5,0.5
2611,Sales,Business Development Manager,80,41,2863.47,Referral,0.46,Internal,Executive,1.951219512195122,69.84073170731706,35.793375,1.9047619047619049,0.0006811799433036,0.0001605881716338,0,0,1.1538964901844142,0.574566551630455,0.6462861610633307,1,0,3.737669618283368,7.960138620761847,0.0,35.351,0.0,1,0.5,0.5,0.5,0.5
2612,Sales,Sales Associate,215,80,7620.8,Linkedin,0.81,External,Entry,2.6875,95.26,35.44558139534884,2.654320987654321,0.0003526069957227,0.0001062741084783,1,1,0.5913719512195122,1.5291435833675129,0.6457707203718048,0,1,4.394449154672439,8.93876784125747,0.0,35.281,0.0,0,0.5,0.5,0.5,0.5
2613,Finance,Accountant,285,19,6988.74,Linkedin,0.66,External,Entry,15.0,367.82842105263154,24.521894736842103,14.25,0.0021460025694804,9.442411305713804e-05,1,0,2.537392828086864,1.3478911970963434,0.6457707203718048,0,1,2.995732273553991,8.85219863854179,0.001,24.436,0.001,0,0.5,0.5,0.5,0.5
2614,HR,HR Manager,298,30,6187.73,Job Portal,0.57,External,Executive,9.933333333333334,206.2576666666667,20.76419463087248,9.612903225806452,0.0016050681372968,9.210290318045868e-05,1,0,1.526023727516265,1.1892164325970158,0.6534822167080231,0,0,3.4339872044851463,8.730485175000041,0.001,20.695,0.001,1,0.5,0.5,0.5,0.5
2615,Engineering,Data Engineer,135,75,1018.36,Recruiter,0.83,Agency,Mid,1.8,13.578133333333334,7.543407407407408,1.7763157894736843,0.0017658138439805,0.0008142363836132,0,1,0.6383395599833955,0.193400162825513,0.6583210483210483,0,1,4.330733340286331,6.926930258368178,0.001,7.488,0.001,1,0.5,0.5,0.5,0.5
2616,Marketing,Social Media Manager,20,87,9538.28,Referral,0.35,Internal,Executive,0.2298850574712643,109.63540229885058,476.914,0.2272727272727272,2.4098784968180444e-05,3.6690400114054725e-05,1,1,0.5497824453987555,1.7795419969383317,0.6462861610633307,0,0,4.477336814478207,9.163173289896088,0.0,454.204,0.0,1,0.5,0.5,0.5,0.5
2617,Engineering,DevOps Engineer,172,83,800.9,Job Portal,0.39,External,Mid,2.072289156626506,9.649397590361446,4.656395348837209,2.047619047619047,0.0025842239139874,0.0004863449307893,0,1,0.5768128554066827,0.1521016049402503,0.6534822167080231,0,0,4.430816798843313,6.686983911812983,0.001,4.629,0.002,1,0.5,0.5,0.5,0.5
2618,Engineering,DevOps Engineer,36,83,8082.07,Recruiter,0.91,Agency,Mid,0.4337349397590361,97.3743373493976,224.50194444444443,0.4285714285714285,5.365967878034412e-05,0.0001125809871744,1,1,0.5768128554066827,1.5348930181538885,0.6583210483210483,0,1,4.430816798843313,8.99752702984728,0.0,218.434,0.0,1,0.5,0.5,0.5,0.5
2619,Engineering,Data Engineer,279,18,2522.01,Referral,0.55,Internal,Mid,15.5,140.11166666666668,9.0394623655914,14.68421052631579,0.0061434556343415,0.000217993587025,0,0,2.6597481665974816,0.4789633770450254,0.6462861610633307,1,0,2.9444389791664403,7.833207912168676,0.003,9.007,0.004,1,0.5,0.5,0.5,0.5
2620,Sales,Business Development Manager,204,82,516.19,Referral,0.49,Internal,Executive,2.4878048780487805,6.295000000000001,2.5303431372549023,2.4578313253012047,0.0048102339141297,0.0009474274444594,0,1,0.5769482450922071,0.1035755598229157,0.6462861610633307,0,0,4.418840607796598,6.248410311830658,0.002,2.518,0.003,1,0.5,0.5,0.5,0.5
2621,Marketing,Marketing Specialist,253,35,832.71,Job Portal,0.53,External,Mid,7.228571428571429,23.79171428571429,3.291343873517787,7.027777777777778,0.0086703667085334,0.0006357126578786,0,0,1.366602078562621,0.1553574036692693,0.6534822167080231,1,0,3.58351893845611,6.725885620066954,0.004,3.278,0.006,1,0.5,0.5,0.5,0.5
2622,HR,HR Coordinator,158,9,1137.58,Referral,0.41,Internal,Entry,17.555555555555557,126.39777777777778,7.199873417721519,15.8,0.0154188160301037,0.0003600976655131,0,0,5.08674575838755,0.2186308758452151,0.6462861610633307,1,0,2.302585092994046,7.037537150931476,0.006,7.155,0.01,0,0.5,0.5,0.5,0.5
2623,Product,Product Manager,65,38,8920.0,Referral,0.59,Internal,Executive,1.7105263157894737,234.73684210526315,137.23076923076923,1.6666666666666667,0.0001917415441979,6.613608339872211e-05,1,0,1.2174288179465056,1.685403933068785,0.6462861610633307,0,0,3.6635616461296463,9.096163326913784,0.0,135.152,0.0,1,0.5,0.5,0.5,0.5
2624,HR,HR Manager,232,27,7628.84,Recruiter,0.89,Agency,Executive,8.592592592592593,282.54962962962964,32.88293103448276,8.285714285714286,0.0011261825402095,0.0001166472691432,1,0,1.6955819194625166,1.466182572551391,0.6583210483210483,0,1,3.332204510175204,8.9398221542028,0.001,32.742,0.001,1,0.5,0.5,0.5,0.5
2625,HR,HR Coordinator,98,64,5218.79,Referral,0.76,Internal,Entry,1.53125,81.54359375,53.25295918367347,1.5076923076923077,0.0002933547135037,0.000145599727192,1,1,0.7153236222732492,1.0029963857946258,0.6462861610633307,0,1,4.174387269895637,8.560212450182384,0.0,52.715,0.0,0,0.5,0.5,0.5,0.5
2626,Finance,Accountant,267,47,9139.08,Referral,0.73,Internal,Entry,5.680851063829787,194.44851063829788,34.22876404494382,5.5625,0.0006215318754135,7.986800990800955e-05,1,1,1.025754547524477,1.7626189386869808,0.6462861610633307,0,1,3.871201010907891,9.12042441714512,0.0,34.101,0.0,0,0.5,0.5,0.5,0.5
2627,Marketing,Marketing Specialist,179,13,5668.9,Recruiter,0.33,Agency,Mid,13.76923076923077,436.0692307692307,31.669832402234636,12.785714285714286,0.0024284785920793,5.8202084692851734e-05,1,0,3.6793132884378257,1.0576378158791424,0.6583210483210483,0,0,2.6390573296152584,8.642926759881966,0.001,31.494,0.002,1,0.5,0.5,0.5,0.5
2628,Sales,Account Executive,62,9,3616.52,Recruiter,0.93,Agency,Entry,6.888888888888889,401.8355555555556,58.33096774193548,6.2,0.0019043125922977,0.0002570821999601,0,0,5.256639566395664,0.7256690048446721,0.6583210483210483,1,1,2.302585092994046,8.193543987170383,0.002,57.405,0.001,0,0.5,0.5,0.5,0.5
2629,Sales,Sales Representative,84,78,557.79,Recruiter,0.92,Agency,Entry,1.0769230769230769,7.1511538461538455,6.640357142857143,1.0632911392405062,0.0019272411405413,0.0016464145743481,0,1,0.6065353345841151,0.1119227639311574,0.6583210483210483,0,1,4.3694478524670215,6.325773731732344,0.002,6.562,0.001,0,0.5,0.5,0.5,0.5
2630,Finance,Accountant,186,13,8086.78,Recruiter,0.91,Agency,Entry,14.307692307692308,622.06,43.47731182795699,13.285714285714286,0.0017690506304192,0.0001125154245046,1,0,3.708497210280801,1.55966591615295,0.6583210483210483,0,1,2.6390573296152584,8.998109559539063,0.001,43.245,0.001,0,0.5,0.5,0.5,0.5
2631,Product,Product Analyst,181,22,9681.72,Linkedin,0.64,External,Mid,8.227272727272727,440.0781818181818,53.49016574585635,7.869565217391305,0.0008496861137441,6.609712973214139e-05,1,0,2.102831594634873,1.8293283595146543,0.6457707203718048,0,0,3.1354942159291497,9.178098132535377,0.001,53.196,0.001,1,0.5,0.5,0.5,0.5
2632,Sales,Business Development Manager,213,27,1936.14,Job Portal,0.46,External,Executive,7.888888888888889,71.7088888888889,9.089859154929576,7.607142857142857,0.004072441273676,0.0002374634770847,0,0,1.7522131887985548,0.388494128897383,0.6534822167080231,1,0,3.332204510175204,7.568967937511732,0.002,9.047,0.003,1,0.5,0.5,0.5,0.5
2633,Marketing,Marketing Specialist,259,21,9744.92,Job Portal,0.58,External,Mid,12.333333333333334,464.0438095238095,37.62517374517375,11.772727272727272,0.0012654868225199,5.95120830049908e-05,1,0,2.2776701309377017,1.8180944988828471,0.6534822167080231,0,0,3.091042453358316,9.184604014873967,0.001,37.48,0.001,1,0.5,0.5,0.5,0.5
2634,Finance,Payroll Specialist,161,43,2687.12,Job Portal,0.57,External,Mid,3.744186046511628,62.49116279069767,16.690186335403727,3.659090909090909,0.0013928641751527,0.0002120441051738,0,0,1.1211735752011724,0.5182544197582863,0.6534822167080231,1,0,3.784189633918261,7.89659734350372,0.001,16.587,0.001,1,0.5,0.5,0.5,0.5
2635,HR,HR Coordinator,84,36,5927.11,Referral,0.82,Internal,Entry,2.3333333333333335,164.64194444444445,70.56083333333333,2.27027027027027,0.0003936049319822,0.0001383240189537,1,0,1.2716864395968874,1.1391280178369287,0.6462861610633307,0,1,3.610917912644224,8.68746072280916,0.0,69.731,0.0,0,0.5,0.5,0.5,0.5
2636,Engineering,Software Engineer,122,61,2276.29,Recruiter,0.78,Agency,Mid,2.0,37.31622950819672,18.65811475409836,1.967741935483871,0.0008782368516965,0.0003425123721616,0,1,0.7848437212910602,0.4322978677855443,0.6583210483210483,0,1,4.127134385045092,7.730741418516215,0.001,18.506,0.001,1,0.5,0.5,0.5,0.5
2637,HR,HR Coordinator,122,63,3132.99,Recruiter,0.89,Agency,Entry,1.9365079365079363,49.73,25.680245901639346,1.90625,0.0006179049507203,0.0002839830375974,0,1,0.7266779654839357,0.6021276285749579,0.6583210483210483,0,1,4.1588830833596715,8.050062232100409,0.001,25.471,0.0,0,0.5,0.5,0.5,0.5
